,MedInc,HouseAge,AveRooms,AveBedrms,Population,AveOccup,Latitude,Longitude,MedHouseVal
4034,7.1322,35.0,7.718346253229974,1.0103359173126616,1244.0,3.214470284237726,34.17,-118.56,5.00001
4035,3.2154,20.0,4.133444338725024,1.0601807802093244,7450.0,1.7721217887725975,34.17,-118.52,2.596
4036,5.17,39.0,6.190804597701149,1.0988505747126436,1219.0,2.802298850574713,34.16,-118.52,3.354
4037,3.6141,32.0,4.738666666666667,1.016,1623.0,2.164,34.16,-118.53,2.906
4038,5.4609,23.0,6.165837479270315,1.1028192371475953,4076.0,2.2531785516860143,34.16,-118.51,5.00001
4039,8.7172,32.0,7.693430656934306,1.1277372262773722,769.0,2.8065693430656933,34.16,-118.48,5.00001
4040,6.4958,37.0,6.872164948453608,1.0061855670103093,1171.0,2.4144329896907215,34.16,-118.49,5.00001
4041,7.139,34.0,7.094,1.046,1187.0,2.374,34.16,-118.5,4.24
4042,13.4196,33.0,8.25531914893617,1.0292553191489362,1111.0,2.9547872340425534,34.15,-118.5,5.00001
4043,4.1429,37.0,5.67741935483871,0.9935483870967742,369.0,2.3806451612903228,34.17,-118.5,3.036
4044,10.3587,33.0,7.793388429752066,0.9917355371900827,1010.0,2.7823691460055096,34.15,-118.49,5.00001
4045,10.6796,28.0,8.406175771971496,1.0475059382422802,1190.0,2.826603325415677,34.14,-118.49,5.00001
4046,11.2979,24.0,8.321969696969697,1.0132575757575757,1443.0,2.7329545454545454,34.13,-118.49,5.00001
4047,12.8879,28.0,7.703196347031963,1.0319634703196348,2431.0,2.7751141552511416,34.14,-118.51,5.00001
4048,9.2189,28.0,8.046511627906977,1.0534883720930233,2515.0,2.9244186046511627,34.14,-118.53,5.00001
4049,10.2292,26.0,8.043754972155927,1.030230708035004,3599.0,2.8631662688941923,34.15,-118.54,5.00001
4050,10.4399,23.0,8.31067125645439,1.0232358003442341,3585.0,3.085197934595525,34.14,-118.56,5.00001
4051,3.2241,28.0,4.188376753507014,1.139612558450234,2549.0,1.702738810955244,34.15,-118.43,2.958
4052,7.672,42.0,5.95852534562212,0.9861751152073732,459.0,2.1152073732718892,34.15,-118.43,4.676
4053,3.7125,26.0,4.915254237288136,1.1305084745762712,1090.0,1.847457627118644,34.15,-118.43,4.474
4054,2.8448,31.0,4.356807511737089,0.9976525821596244,795.0,1.8661971830985915,34.15,-118.43,3.606
4055,3.415,29.0,4.128205128205129,1.098793363499246,2352.0,1.7737556561085972,34.15,-118.44,3.825
4056,10.0549,44.0,7.083665338645418,1.0,641.0,2.553784860557769,34.15,-118.44,5.00001
4057,4.6375,15.0,4.350393700787402,1.0590551181102361,1669.0,1.6427165354330708,34.15,-118.44,3.591
4058,3.2813,37.0,4.78494623655914,1.025089605734767,539.0,1.9318996415770608,34.15,-118.44,3.017
4059,2.9352,38.0,4.043731778425656,0.9825072886297376,713.0,2.0787172011661808,34.15,-118.44,3.045
4060,3.6171,22.0,4.072840790842872,1.060353798126951,3303.0,1.718522372528616,34.16,-118.45,3.183
4061,4.1727,10.0,4.101503759398496,0.9774436090225563,517.0,1.943609022556391,34.15,-118.45,3.326
4062,4.5656,20.0,5.147410358565737,1.0610889774236387,1334.0,1.7715803452855245,34.15,-118.45,4.784
4063,3.4698,38.0,5.339285714285714,1.0714285714285714,598.0,2.1357142857142857,34.16,-118.46,2.654
4064,3.8273,16.0,4.029850746268656,1.0535557506584723,2195.0,1.9271290605794558,34.16,-118.46,3.349
4065,4.642,7.0,4.854503464203233,1.1339491916859123,2381.0,1.8329484218629715,34.15,-118.47,4.573
4066,4.6,30.0,6.246732026143791,1.2091503267973855,1449.0,2.3676470588235294,34.16,-118.47,3.925
4067,8.2269,43.0,7.3090909090909095,1.0636363636363637,267.0,2.4272727272727272,34.15,-118.47,5.00001
4068,5.4591,31.0,5.981132075471698,1.0117924528301887,990.0,2.3349056603773586,34.15,-118.48,4.955
4069,6.7082,30.0,6.68,1.020952380952381,1427.0,2.718095238095238,34.16,-118.48,5.00001
4070,10.3599,31.0,8.403967538322814,1.030658250676285,2980.0,2.6871055004508566,34.14,-118.48,5.00001
4071,8.8115,34.0,6.99070385126162,1.0239043824701195,1738.0,2.308100929614874,34.14,-118.46,5.00001
4072,8.153,36.0,7.580474934036939,1.108179419525066,850.0,2.242744063324538,34.14,-118.47,5.00001
4073,7.629,34.0,6.00658978583196,1.0049423393739703,1390.0,2.2899505766062602,34.14,-118.47,5.00001
4074,10.9237,44.0,7.837962962962963,1.1064814814814814,498.0,2.3055555555555554,34.14,-118.43,5.00001
4075,8.2954,37.0,6.606606606606607,1.0435435435435436,1521.0,2.2837837837837838,34.13,-118.43,5.00001
4076,7.9625,33.0,6.520599250936329,1.0262172284644195,588.0,2.202247191011236,34.14,-118.45,4.908
4077,9.042,52.0,7.962085308056872,1.127962085308057,493.0,2.3364928909952605,34.15,-118.35,5.00001
4078,4.3,41.0,5.445468509984639,1.0721966205837175,1221.0,1.8755760368663594,34.15,-118.36,5.00001
4079,3.6202,34.0,4.382035928143712,1.102994011976048,1338.0,1.6023952095808383,34.15,-118.36,3.661
4080,3.1373,23.0,3.752241238793806,1.0749796251018744,2391.0,1.9486552567237163,34.15,-118.37,2.631
4081,3.3669,29.0,4.5898778359511345,1.0767888307155322,1071.0,1.869109947643979,34.15,-118.37,3.761
4082,3.1289,42.0,4.508604206500956,1.0439770554493308,1065.0,2.0363288718929256,34.16,-118.38,3.206
4083,4.3036,36.0,5.065630397236615,1.069084628670121,1115.0,1.9257340241796201,34.15,-118.38,3.659
4084,4.2031,29.0,4.844236760124611,1.0124610591900312,1212.0,1.8878504672897196,34.15,-118.39,3.944
4085,3.4612,29.0,5.0109289617486334,0.9890710382513661,379.0,2.07103825136612,34.15,-118.39,4.25
4086,3.2388,20.0,4.137791286727457,1.0759878419452888,1637.0,1.6585612968591692,34.16,-118.39,2.563
4087,3.0398,31.0,4.587470449172577,1.074468085106383,1535.0,1.8144208037825058,34.15,-118.4,3.691
4088,4.3468,33.0,4.639815880322209,0.998849252013809,1695.0,1.9505178365937859,34.15,-118.41,4.259
4089,4.615,48.0,5.396825396825397,1.0396825396825398,268.0,2.126984126984127,34.15,-118.42,3.714
4090,4.3214,18.0,5.645645645645645,1.2612612612612613,681.0,2.045045045045045,34.15,-118.42,3.723
4091,5.2853,31.0,5.169444444444444,1.1944444444444444,736.0,2.0444444444444443,34.15,-118.42,3.559
4092,4.0208,17.0,4.694915254237288,1.1864406779661016,119.0,2.016949152542373,34.16,-118.42,3.417
4093,0.536,46.0,9.0,1.5,20.0,3.3333333333333335,34.16,-118.42,3.75
4094,4.3889,41.0,5.741007194244604,1.1990407673860912,837.0,2.0071942446043165,34.15,-118.4,3.804
4095,5.0754,44.0,5.196280991735537,1.0537190082644627,967.0,1.9979338842975207,34.15,-118.4,3.745
4096,4.1656,24.0,4.687951807228916,1.0433734939759036,1568.0,1.889156626506024,34.15,-118.41,3.647
4097,6.083,46.0,6.310077519379845,1.003875968992248,500.0,1.937984496124031,34.15,-118.41,4.24
4098,3.6823,30.0,4.3,0.990625,629.0,1.965625,34.14,-118.36,2.952
4099,3.5714,8.0,3.105598866052445,1.1055988660524452,2138.0,1.5152374202693126,34.14,-118.37,1.979
4100,3.7986,21.0,4.26873857404022,1.0612431444241317,1914.0,1.7495429616087752,34.14,-118.37,3.677
4101,7.7112,42.0,5.59375,1.0044642857142858,492.0,2.1964285714285716,34.14,-118.38,3.867
4102,5.5683,19.0,5.2875,1.0770833333333334,2021.0,2.105208333333333,34.14,-118.39,3.092
4103,3.1146,36.0,4.091047040971168,1.0819423368740515,905.0,1.3732928679817906,34.15,-118.39,3.735
4104,4.3333,39.0,5.7913669064748206,1.0,511.0,1.8381294964028776,34.13,-118.35,3.859
4105,4.2415,41.0,5.105015673981192,1.0642633228840126,1237.0,1.938871473354232,34.12,-118.34,4.096
4106,8.0499,36.0,6.080530973451327,1.0442477876106195,2216.0,1.961061946902655,34.13,-118.36,4.956
4107,3.5096,23.0,3.9393305439330546,1.0711297071129706,774.0,1.6192468619246863,34.14,-118.37,3.964
4108,8.5677,28.0,6.970731707317073,1.0195121951219512,1498.0,2.435772357723577,34.13,-118.37,5.00001
4109,6.5533,34.0,6.43115438108484,1.0862308762169681,1572.0,2.1863699582753826,34.14,-118.39,5.00001
4110,6.0876,40.0,5.504201680672269,0.9915966386554622,666.0,1.865546218487395,34.14,-118.38,4.838
4111,10.5575,32.0,7.344,1.0275555555555556,2712.0,2.4106666666666667,34.13,-118.4,5.00001
4112,6.0678,52.0,6.420454545454546,1.0643939393939394,595.0,2.253787878787879,34.14,-118.4,3.993
4113,5.1377,45.0,4.738636363636363,1.0113636363636365,187.0,2.125,34.14,-118.4,3.607
4114,5.738,33.0,5.984615384615385,1.1,258.0,1.9846153846153847,34.14,-118.41,4.976
4115,4.0439,27.0,4.9875,1.115,1417.0,1.77125,34.14,-118.42,5.00001
4116,12.7823,38.0,7.422480620155039,1.003875968992248,1292.0,2.503875968992248,34.13,-118.42,5.00001
4117,5.5291,52.0,5.937984496124031,1.049095607235142,1203.0,3.108527131782946,34.14,-118.22,2.746
4118,3.7404,52.0,5.807531380753138,1.1338912133891212,735.0,3.075313807531381,34.14,-118.22,2.477
4119,5.5524,52.0,6.129032258064516,1.0419354838709678,1842.0,2.970967741935484,34.14,-118.2,2.939
4120,3.6058,46.0,5.234649122807017,1.0701754385964912,1181.0,2.5899122807017543,34.14,-118.19,2.579
4121,5.2962,38.0,6.148148148148148,1.0101010101010102,793.0,2.67003367003367,34.14,-118.19,2.915
4122,2.3958,39.0,3.043956043956044,0.978021978021978,182.0,2.0,34.14,-118.23,1.75
4123,5.5456,50.0,5.678571428571429,1.0993788819875776,1725.0,2.6785714285714284,34.14,-118.22,2.581
4124,5.7794,35.0,5.4935543278084715,0.9686924493554327,1614.0,2.972375690607735,34.13,-118.22,2.724
4125,4.0909,52.0,5.358974358974359,1.1948717948717948,1219.0,3.1256410256410256,34.14,-118.2,2.042
4126,3.2222,44.0,4.343669250645995,1.0516795865633075,1105.0,2.855297157622739,34.14,-118.21,1.865
4127,2.2267,25.0,3.2448979591836733,1.0680272108843538,1412.0,2.401360544217687,34.14,-118.21,1.898
4128,3.9375,51.0,5.231805929919138,1.0188679245283019,1012.0,2.7277628032345014,34.14,-118.2,2.17
4129,4.3359,47.0,5.070281124497992,1.0502008032128514,1514.0,3.040160642570281,34.14,-118.19,2.092
4130,3.925,52.0,4.635944700460829,1.055299539170507,1314.0,3.0276497695852536,34.13,-118.19,1.804
4131,3.5349,52.0,4.646118721461187,1.047945205479452,2589.0,5.910958904109589,34.13,-118.2,1.936
4132,3.25,52.0,4.324561403508772,1.0719298245614035,1433.0,2.5140350877192983,34.13,-118.21,2.142
4133,2.7098,47.0,4.330601092896175,1.1475409836065573,949.0,2.592896174863388,34.13,-118.22,1.738
4134,3.3542,52.0,4.882716049382716,1.0740740740740742,501.0,3.0925925925925926,34.13,-118.22,1.781
4135,3.5341,52.0,4.929203539823009,1.0508849557522124,1311.0,2.900442477876106,34.13,-118.18,1.821
4136,1.9219,52.0,3.8197879858657244,1.098939929328622,904.0,3.1943462897526502,34.12,-118.18,1.651
4137,4.21,45.0,5.089171974522293,1.0360934182590233,1569.0,3.3312101910828025,34.12,-118.18,1.679
4138,2.9154,35.0,4.244628099173553,1.1107438016528925,1696.0,2.803305785123967,34.12,-118.17,1.692
4139,2.369,29.0,4.030534351145038,1.1251908396946564,1795.0,2.7404580152671754,34.12,-118.18,1.734
4140,3.7813,30.0,4.656551724137931,0.993103448275862,1990.0,2.7448275862068967,34.12,-118.17,2.32
4141,3.1287,50.0,4.467576791808874,1.030716723549488,883.0,3.013651877133106,34.13,-118.19,1.98
4142,4.2344,52.0,4.1656441717791415,0.8098159509202454,483.0,2.96319018404908,34.12,-118.19,1.625
4143,2.3071,41.0,4.444253859348199,1.169811320754717,2366.0,4.058319039451115,34.12,-118.19,1.464
4144,4.0417,44.0,4.322695035460993,1.148936170212766,1036.0,3.673758865248227,34.12,-118.19,1.706
4145,2.7012,36.0,3.9957686882933707,1.0155148095909732,2148.0,3.0296191819464036,34.12,-118.19,1.721
4146,4.0052,30.0,4.2377358490566035,1.0364779874213836,2032.0,2.5559748427672955,34.13,-118.2,1.964
4147,3.3438,50.0,5.102787456445993,1.024390243902439,1931.0,3.3641114982578397,34.13,-118.2,1.736
4148,3.3326,52.0,3.8916256157635467,1.0492610837438423,1462.0,3.600985221674877,34.12,-118.2,1.676
4149,2.9194,41.0,4.211920529801325,1.1103752759381897,1557.0,3.437086092715232,34.12,-118.2,1.62
4150,3.4625,52.0,4.953271028037383,1.1214953271028036,1127.0,3.5109034267912773,34.12,-118.21,1.739
4151,3.6845,41.0,3.823293172690763,1.0321285140562249,1666.0,3.3453815261044175,34.12,-118.21,1.758
4152,2.5139,52.0,3.6038781163434903,1.077562326869806,1189.0,3.293628808864266,34.12,-118.21,1.9
4153,4.0625,52.0,3.6451612903225805,0.9301075268817204,791.0,4.252688172043011,34.11,-118.2,1.713
4154,2.5211,46.0,3.6847935548841892,1.0755287009063443,4153.0,4.182275931520644,34.11,-118.2,1.629
4155,3.0,52.0,3.9604166666666667,1.09375,1856.0,3.8666666666666667,34.11,-118.2,1.564
4156,2.8125,44.0,3.845208845208845,0.9778869778869779,1500.0,3.6855036855036856,34.12,-118.2,1.556
4157,2.987,46.0,4.166051660516605,1.0086100861008611,2833.0,3.4846248462484626,34.12,-118.19,1.769
4158,2.1667,40.0,4.019047619047619,1.1047619047619048,1032.0,3.276190476190476,34.11,-118.19,1.5
4159,2.4932,35.0,3.7172312223858617,1.1030927835051547,2487.0,3.662739322533137,34.12,-118.19,1.677
4160,2.6591,33.0,5.110738255033557,1.3120805369127517,753.0,2.5268456375838926,34.11,-118.18,1.838
4161,2.3984,44.0,3.9127906976744184,1.1569767441860466,1204.0,3.5,34.11,-118.18,1.522
4162,2.286,38.0,3.5962732919254656,0.9596273291925466,1051.0,3.2639751552795033,34.11,-118.19,1.693
4163,3.4227,26.0,3.748283752860412,1.045766590389016,1155.0,2.643020594965675,34.11,-118.19,1.438
4164,3.2121,42.0,4.171957671957672,1.0026455026455026,1317.0,3.484126984126984,34.1,-118.19,1.539
4165,2.1793,36.0,2.882,1.068,1809.0,3.618,34.11,-118.2,1.857
4166,1.9355,37.0,3.743119266055046,1.1211009174311926,1698.0,3.1155963302752294,34.11,-118.2,1.663
4167,2.07,30.0,3.1324161650902838,1.0292347377472055,4336.0,3.7282889079965607,34.1,-118.2,1.545
4168,4.3812,32.0,5.176360225140713,0.9362101313320825,1661.0,3.1163227016885555,34.11,-118.21,2.282
4169,5.2723,40.0,5.1030303030303035,0.9575757575757575,795.0,2.409090909090909,34.1,-118.21,2.183
4170,3.0377,47.0,4.590415913200723,1.1491862567811935,3348.0,3.027124773960217,34.1,-118.21,1.868
4171,4.1213,35.0,5.239528795811518,1.031413612565445,2785.0,3.6452879581151834,34.1,-118.22,2.521
4172,2.712,38.0,4.5895196506550215,1.0873362445414847,799.0,3.489082969432314,34.1,-118.23,1.438
4173,2.2788,46.0,4.490054249547921,1.061482820976492,2121.0,3.8354430379746836,34.1,-118.23,1.529
4174,3.7437,36.0,3.7383177570093458,0.9962616822429906,1234.0,2.3065420560747665,34.1,-118.21,2.417
4175,2.7708,34.0,4.345549738219895,1.0785340314136125,1678.0,4.392670157068062,34.09,-118.21,1.482
4176,4.0469,33.0,5.597058823529411,1.1352941176470588,1187.0,3.4911764705882353,34.1,-118.22,1.966
4177,2.1687,41.0,3.2524038461538463,0.9110576923076923,1536.0,3.6923076923076925,34.1,-118.23,1.57
4178,2.5213,42.0,3.8165548098434003,1.0917225950782998,1941.0,4.342281879194631,34.09,-118.22,1.497
4179,2.48,36.0,3.4804878048780488,1.0121951219512195,1835.0,4.475609756097561,34.09,-118.22,1.389
4180,2.8194,45.0,4.411522633744856,1.131687242798354,996.0,4.098765432098766,34.09,-118.22,1.65
4181,2.0476,41.0,2.720496894409938,1.2484472049689441,690.0,4.285714285714286,34.09,-118.23,1.813
4182,4.6528,47.0,4.335820895522388,0.8768656716417911,781.0,2.9141791044776117,34.13,-118.23,2.444
4183,3.5893,48.0,5.625954198473282,1.2671755725190839,462.0,3.5267175572519083,34.13,-118.23,2.125
4184,4.825,40.0,5.379647749510763,1.1350293542074363,1375.0,2.690802348336595,34.13,-118.22,2.058
4185,4.5766,34.0,4.2,1.0275862068965518,407.0,2.806896551724138,34.13,-118.23,1.858
4186,4.2891,48.0,4.448979591836735,0.9727891156462585,835.0,2.8401360544217686,34.13,-118.23,2.148
4187,2.975,37.0,4.314148681055156,1.0215827338129497,1088.0,2.6091127098321345,34.13,-118.23,2.445
4188,3.0919,28.0,3.5095541401273884,1.0881104033970277,2670.0,2.8343949044585988,34.12,-118.22,1.854
4189,3.5638,35.0,4.701456310679611,1.0655339805825244,1523.0,3.6966019417475726,34.12,-118.21,1.705
4190,5.2083,36.0,5.079646017699115,0.9362831858407079,1371.0,2.426548672566372,34.11,-118.22,2.209
4191,5.2049,37.0,5.090196078431372,0.9490196078431372,750.0,2.9411764705882355,34.12,-118.22,2.408
4192,2.2843,28.0,3.7892156862745097,1.1397058823529411,974.0,2.3872549019607843,34.12,-118.23,1.838
4193,3.1806,41.0,4.043333333333333,1.0033333333333334,801.0,2.67,34.12,-118.24,2.042
4194,4.5089,32.0,4.37160751565762,1.0250521920668059,1413.0,2.9498956158663883,34.12,-118.23,2.211
4195,5.5051,31.0,5.345549738219895,1.0,495.0,2.5916230366492146,34.11,-118.23,2.235
4196,3.3389,35.0,4.650224215246637,1.0885650224215246,3220.0,3.609865470852018,34.11,-118.23,1.871
4197,2.8889,11.0,3.881818181818182,1.2666666666666666,1584.0,4.8,34.12,-118.25,1.531
4198,2.6111,29.0,3.796078431372549,1.166013071895425,3320.0,4.339869281045751,34.12,-118.24,1.688
4199,0.8907,34.0,2.2857142857142856,0.7428571428571429,125.0,3.5714285714285716,34.12,-118.24,1.542
4200,2.7679,50.0,5.025821596244131,1.0586854460093897,1777.0,4.171361502347418,34.11,-118.24,1.788
4201,2.2167,39.0,3.4474474474474475,1.045045045045045,1161.0,3.4864864864864864,34.11,-118.24,1.767
4202,3.133,33.0,4.31023102310231,1.066006600660066,2496.0,4.118811881188119,34.11,-118.23,1.56
4203,3.1306,45.0,4.347626339969372,1.0689127105666156,1768.0,2.7075038284839206,34.12,-118.26,2.14
4204,3.6667,47.0,4.3399602385685885,1.0139165009940359,1445.0,2.8727634194831015,34.11,-118.26,2.109
4205,2.8667,43.0,4.106813996316759,1.0736648250460405,1667.0,3.0699815837937385,34.11,-118.25,2.178
4206,2.7466,43.0,3.6666666666666665,1.0478547854785478,1817.0,2.9983498349834985,34.11,-118.25,2.089
4207,3.015,39.0,4.031339031339031,1.0512820512820513,1467.0,4.17948717948718,34.11,-118.25,1.563
4208,3.1691,42.0,3.5300925925925926,1.0555555555555556,1688.0,3.9074074074074074,34.1,-118.24,1.413
4209,3.4375,52.0,3.125,1.05,99.0,2.475,34.11,-118.25,1.7
4210,2.625,42.0,4.152777777777778,1.0208333333333333,312.0,2.1666666666666665,34.1,-118.25,1.643
4211,3.7184,42.0,4.781321184510251,1.0888382687927107,1935.0,2.203872437357631,34.1,-118.25,2.773
4212,3.5673,52.0,5.1940298507462686,1.2,749.0,2.235820895522388,34.11,-118.26,2.707
4213,2.7685,29.0,3.658252427184466,1.1757281553398058,2320.0,2.2524271844660193,34.14,-118.27,2.045
4214,2.1071,47.0,3.289473684210526,0.8588516746411483,1512.0,3.617224880382775,34.13,-118.27,2.089
4215,2.9392,46.0,3.8774038461538463,0.9519230769230769,966.0,2.3221153846153846,34.13,-118.27,2.303
4216,3.0521,36.0,3.769547325102881,1.1090534979423867,934.0,1.9218106995884774,34.11,-118.27,2.766
4217,4.4094,39.0,5.127345844504021,1.227882037533512,1378.0,1.8471849865951742,34.11,-118.27,3.526
4218,3.6181,38.0,4.0518653321201095,1.0518653321201092,1830.0,1.6651501364877161,34.11,-118.28,4.956
4219,3.1445,45.0,4.840361445783133,0.9969879518072289,633.0,1.9066265060240963,34.11,-118.28,4.383
4220,12.8763,50.0,7.074183976261128,0.9258160237388724,836.0,2.4807121661721068,34.12,-118.28,5.00001
4221,2.7348,52.0,4.071278825995807,0.9979035639412998,1375.0,2.8825995807127884,34.12,-118.26,2.091
4222,3.8393,52.0,4.721649484536083,1.0721649484536082,1278.0,2.6350515463917525,34.12,-118.26,2.382
4223,3.575,50.0,4.884892086330935,1.0551558752997603,1089.0,2.6115107913669067,34.12,-118.27,2.306
4224,5.296,30.0,4.7827586206896555,0.9827586206896551,1076.0,1.8551724137931034,34.11,-118.29,5.00001
4225,3.0461,40.0,4.007473841554559,1.101644245142003,1144.0,1.710014947683109,34.11,-118.29,2.643
4226,2.9417,39.0,4.0817843866171,1.0817843866171004,1165.0,2.1654275092936803,34.1,-118.29,2.542
4227,3.5172,43.0,3.988344988344988,1.0326340326340326,1190.0,2.773892773892774,34.1,-118.29,2.655
4228,2.3789,24.0,3.5848690591658583,1.0911736178467508,1685.0,1.6343355965082444,34.11,-118.29,2.667
4229,12.9591,49.0,7.5,0.9973684210526316,1113.0,2.9289473684210527,34.11,-118.29,5.00001
4230,3.2333,48.0,5.045296167247387,1.0278745644599303,681.0,2.3728222996515678,34.11,-118.29,4.364
4231,3.5806,52.0,5.1749174917491745,1.113861386138614,1213.0,2.0016501650165015,34.11,-118.3,3.919
4232,2.0672,37.0,2.8308431163287087,1.056563500533618,3895.0,2.0784418356456777,34.1,-118.3,2.833
4233,8.4389,25.0,7.718446601941747,1.058252427184466,568.0,2.7572815533980584,34.11,-118.3,5.00001
4234,6.9391,52.0,8.244725738396625,1.0337552742616034,645.0,2.721518987341772,34.11,-118.3,5.00001
4235,5.8659,52.0,6.399317406143345,1.0341296928327646,735.0,2.508532423208191,34.11,-118.31,4.333
4236,8.0073,39.0,7.266791044776119,1.046641791044776,1271.0,2.371268656716418,34.12,-118.31,5.00001
4237,7.2692,40.0,6.816425120772947,1.070048309178744,907.0,2.1908212560386473,34.13,-118.31,4.987
4238,4.15,52.0,4.355044699872286,1.0217113665389528,1218.0,1.5555555555555556,34.12,-118.32,3.935
4239,4.0833,42.0,5.1078838174273855,1.1265560165975104,857.0,1.7780082987551866,34.11,-118.32,4.344
4240,3.2462,33.0,3.9744582043343653,1.1222910216718267,2404.0,1.8606811145510835,34.11,-118.32,4.357
4241,2.3974,48.0,3.201145311381532,1.1302791696492485,2796.0,2.0014316392269147,34.11,-118.32,4.107
4242,2.2148,38.0,3.5160965794768613,1.1066398390342052,1939.0,1.9507042253521127,34.11,-118.33,4.383
4243,3.0642,48.0,3.472885032537961,1.0065075921908895,784.0,1.700650759219089,34.11,-118.33,3.429
4244,8.2335,37.0,5.098468271334792,0.949671772428884,846.0,1.851203501094092,34.11,-118.33,4.302
4245,4.0833,34.0,7.03030303030303,1.0340909090909092,540.0,2.0454545454545454,34.13,-118.32,5.00001
4246,6.0352,23.0,4.831632653061225,1.0612244897959184,769.0,1.961734693877551,34.12,-118.33,5.00001
4247,6.6739,45.0,5.7926829268292686,1.0170731707317073,751.0,1.8317073170731708,34.13,-118.34,5.00001
4248,4.0965,23.0,4.596984924623116,1.4301507537688443,1624.0,1.6321608040201006,34.14,-118.32,5.00001
4249,3.6974,40.0,4.841129744042365,1.0962047661076788,2034.0,1.795233892321271,34.11,-118.34,5.00001
4250,3.358,26.0,4.253475935828877,1.1229946524064172,1720.0,1.839572192513369,34.1,-118.35,3.645
4251,2.976,52.0,4.743589743589744,1.0293040293040292,578.0,2.1172161172161172,34.1,-118.36,4.051
4252,3.0179,52.0,4.765217391304348,1.0739130434782609,423.0,1.8391304347826087,34.1,-118.36,5.00001
4253,2.8036,18.0,3.2740088105726874,1.2303964757709251,3596.0,1.5841409691629955,34.1,-118.35,2.25
